months_as_customer,age,policy_number,policy_deductable,policy_annual_premium,insured_zip,capital-gains,capital-loss,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,auto_make_Accura,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,policy_state_IL,policy_state_IN,policy_state_OH,incident_state_NC,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,authorities_contacted_Ambulance,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,property_damage_NO,property_damage_Undefined,property_damage_YES,police_report_available_NO,police_report_available_Unknown,police_report_available_YES,incident_severity_Major Damage,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,policy_csl_100/300,policy_csl_250/500,policy_csl_500/1000,insured_education_level_Associate,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,collision_type_Unknown collision,insured_sex_FEMALE,insured_sex_MALE,policy_bind_year,policy_bind_month,incident_year,incident_month
250,42,254837,500,1055.6,457962,69500,-40700,1,1,1,74800,13600,6800,54400,2009,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2004,11,2015,1
286,41,634499,1000,999.43,477947,25800,0,1,2,0,4100,820,410,2870,2009,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,2000,8,2015,1
356,47,574707,2000,1155.97,431104,0,0,1,0,3,61490,5590,11180,44720,2009,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2005,8,2015,2
65,29,476839,1000,1726.91,456570,0,0,1,0,0,7200,720,1440,5040,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,1990,8,2015,1
187,34,149601,500,1232.57,612986,59500,0,3,0,0,45100,8200,4100,32800,2011,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,2003,3,2015,2
386,53,630683,500,1078.65,615730,36800,0,1,2,3,66660,12120,6060,48480,2006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2007,10,2015,1
197,41,500639,1000,1324.78,478640,0,-64500,1,2,2,76400,15280,7640,53480,1997,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,1996,6,2015,1
166,37,352120,500,1518.54,470510,0,0,1,1,1,58300,10600,10600,37100,2001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1994,12,2015,1
293,49,569245,2000,1239.06,439360,34900,0,1,1,1,57310,5210,10420,41680,2002,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1995,12,2015,1
179,32,907012,2000,1246.68,440251,0,0,1,0,1,53100,5900,5900,41300,2006,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,1996,12,2015,1
76,24,700074,1000,1622.67,600313,0,0,3,1,1,74700,14940,7470,52290,1997,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2011,6,2015,2
105,28,866805,500,1082.36,452216,0,0,3,2,2,60500,12100,6050,42350,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1995,12,2015,1
97,26,951863,1000,1270.55,478532,0,-72100,3,2,3,84920,7720,15440,61760,2006,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1997,10,2015,1
148,36,211578,1000,1236.32,616929,55100,0,1,2,0,61050,5550,11100,44400,2009,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,1996,1,2015,1
77,26,357394,2000,785.82,620207,49700,0,3,2,0,69080,12560,6280,50240,2009,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,2008,5,2015,1
295,46,863749,500,1265.84,605743,52200,-44500,1,1,3,4560,760,380,3420,2007,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,2009,12,2015,1
126,28,596914,500,1508.9,472814,0,0,4,0,1,67800,11300,11300,45200,2011,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1992,1,2015,1
132,32,684653,2000,1106.84,464362,43100,-31900,1,1,1,5600,1120,560,3920,2005,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1997,11,2015,1
370,55,528259,2000,1389.13,456203,0,-53200,1,0,2,9000,900,1800,6300,2015,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,2012,12,2015,2
257,43,797636,1000,974.84,468984,52100,0,1,0,1,85320,21330,7110,56880,2006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1992,5,2015,2
9,24,326180,2000,1304.46,473349,51700,-33300,1,0,3,5940,540,1080,4320,2001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,2002,5,2015,1
185,34,620075,500,1257.36,474771,0,0,3,1,1,51370,9340,4670,37360,2000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,2010,4,2015,2
234,43,965187,500,1257.04,448294,0,-48800,1,2,2,51600,10320,5160,36120,2011,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1990,3,2015,3
253,44,516182,2000,719.52,606606,45800,0,1,0,3,5400,600,600,4200,1998,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,2007,5,2015,2
233,39,728839,2000,1524.18,605220,0,0,3,1,0,48870,5430,5430,38010,1999,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,2001,1,2015,1
274,44,771509,500,1395.58,466612,0,0,1,2,1,5590,860,860,3870,2000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,2006,8,2015,2
297,48,264221,1000,1243.68,463331,0,-71400,3,0,2,54960,6870,0,48090,2002,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,2014,7,2015,2
273,47,602704,1000,1189.04,457843,59600,0,3,1,3,39800,7960,3980,27860,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,2011,9,2015,1
147,37,672416,2000,1375.29,609226,0,0,3,0,1,56160,6240,6240,43680,2015,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,2013,4,2015,1
285,42,545506,500,1389.13,452942,63100,-79400,1,0,3,52700,5270,10540,36890,2005,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1991,3,2015,1
289,43,777533,1000,1387.51,609390,0,0,3,1,3,68580,7620,7620,53340,2010,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,2002,12,2015,1
427,60,953334,1000,1178.61,446608,0,-54400,1,1,2,90860,12980,19470,58410,2004,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,2005,12,2015,2
380,53,369781,2000,1166.62,602500,0,0,1,0,3,5700,570,570,4560,2001,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,2011,5,2015,2
13,21,990998,1000,1556.31,463809,0,-75000,3,2,0,94930,8630,8630,77670,2014,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2006,10,2015,1
282,43,982678,500,1452.27,611996,75800,0,1,1,2,46800,4680,9360,32760,2007,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,2006,7,2015,1
312,47,646069,1000,1212.07,459298,66900,-51800,3,2,3,56320,7040,7040,42240,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,2002,6,2015,3
266,46,331683,2000,1578.54,468158,0,-41400,1,1,3,83490,7590,15180,60720,1996,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2009,2,2015,1
30,36,364055,500,1488.26,440831,0,-63500,3,2,2,57900,5790,5790,46320,2008,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,2001,5,2015,2
198,36,521854,1000,1096.39,603848,0,0,3,1,3,49410,5490,5490,38430,2015,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2001,2,2015,1
290,45,737252,2000,1215.36,617739,54400,0,3,0,1,66200,6620,6620,52960,2012,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,1993,11,2015,1
260,46,344480,2000,1482.57,607133,35000,0,1,0,1,64080,10680,10680,42720,2005,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1990,2,2015,2
233,43,898519,1000,954.18,437470,0,0,3,2,3,42500,8500,4250,29750,2000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,2000,5,2015,2
130,30,957816,2000,1193.4,461372,0,-40800,3,2,3,48950,8900,4450,35600,2005,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,2012,8,2015,2
230,42,175960,1000,1023.11,476130,0,-45300,3,1,2,58850,10700,10700,37450,1999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2004,11,2015,2
212,40,489618,1000,1524.45,452438,73200,0,3,0,2,82400,8240,8240,65920,2006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,2003,1,2015,2
299,44,717044,1000,1653.32,460517,0,-48800,1,2,0,54240,6780,6780,40680,2009,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,2008,11,2015,1
91,26,101421,1000,1022.46,444896,52700,0,3,0,2,74200,7420,7420,59360,1996,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1999,10,2015,2
398,53,793948,2000,1396.43,448722,21500,0,1,2,1,47430,5270,5270,36890,2000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1990,12,2015,1
218,43,737483,500,1521.55,477856,61100,-64500,1,1,3,68200,13640,6820,47740,2003,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1996,2,2015,1
152,33,695117,1000,1034.27,617721,0,0,1,1,0,63900,7100,7100,49700,2014,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2001,6,2015,2
212,39,167466,1000,1255.35,454176,60300,-58900,2,0,3,59300,11860,5930,41510,2008,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2010,3,2015,2
242,44,664732,2000,1396.89,618127,0,-61600,3,1,2,66900,6690,13380,46830,1999,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,2003,7,2015,2
80,27,143038,500,795.31,441923,0,-51000,3,1,3,40810,3710,7420,29680,2000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,2014,9,2015,2
260,43,979963,500,982.22,604279,54500,-72100,1,1,0,75400,15080,7540,52780,2011,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2009,6,2015,2
133,34,467841,500,1074.07,440833,70900,-61100,1,2,0,4200,420,840,2940,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,1994,10,2015,1
290,45,219028,1000,1311.3,451550,38500,0,3,0,0,52650,5850,5850,40950,2001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1991,7,2015,1
322,49,130156,2000,1277.12,431853,0,-46000,1,0,2,42240,7680,7680,26880,2007,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2001,9,2015,1
228,39,762951,500,1388.62,614274,35200,0,1,1,0,59490,6610,6610,46270,1995,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,2012,9,2015,1
195,37,376879,1000,1406.52,619148,0,0,1,0,2,44200,4420,4420,35360,2002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1991,7,2015,1
247,39,599031,500,1558.29,456781,0,-49300,1,1,2,7700,770,1540,5390,2000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991,10,2015,2
405,57,676255,1000,1132.47,434293,46300,0,3,2,3,61440,10240,10240,40960,2008,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1999,12,2015,1
144,37,985446,2000,1896.91,460895,73700,0,3,1,3,54400,5440,10880,38080,2015,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2012,10,2015,1
338,47,884180,500,1143.46,601600,0,0,1,2,1,58560,9760,9760,39040,2002,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1995,8,2015,2
121,34,571462,500,1285.42,465440,0,0,1,1,1,67300,6730,6730,53840,2000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1991,2,2015,1
398,55,815883,2000,1305.26,455482,66200,-49700,1,1,3,36740,3340,6680,26720,1998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1991,7,2015,1
9,30,258265,1000,1073.83,438877,0,0,1,0,0,85690,15580,15580,54530,2011,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1994,4,2015,2
115,31,569714,1000,1051.67,479824,0,0,3,0,3,34160,0,4270,29890,2005,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,2005,12,2015,3
280,48,180008,1000,1387.35,477415,0,-72000,1,2,2,61320,10220,10220,40880,1998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2014,7,2015,2
254,45,633375,500,1083.64,614372,59800,0,3,0,0,79680,13280,13280,53120,2004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,2003,9,2015,2
141,30,556538,1000,1851.78,465248,78800,0,1,1,0,61740,6860,6860,48020,2002,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,2000,7,2015,2
441,55,669501,500,1270.29,449421,24000,-50500,1,0,0,6400,640,640,5120,2002,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,2009,7,2015,2
381,55,963761,500,1459.99,445856,35900,0,1,1,2,60600,12120,6060,42420,2011,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,1991,4,2015,1
191,38,753005,2000,1253.44,608525,0,0,3,2,0,56320,10240,5120,40960,2007,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,2005,11,2015,2
145,34,454758,1000,1142.48,608813,0,0,1,2,0,52250,9500,4750,38000,2012,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1990,5,2015,1
479,60,698589,1000,1188.45,459295,0,-44800,2,0,3,53900,5390,10780,37730,2006,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2002,11,2015,1
215,35,330119,1000,1125.4,606144,40000,-43400,1,2,1,2640,220,440,1980,2001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,2004,6,2015,1
41,33,164464,500,1294.41,476315,0,0,1,0,0,8970,1380,1380,6210,2011,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,2010,9,2015,2
45,31,927354,500,1459.5,475891,0,0,1,1,3,6000,1000,1000,4000,2000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,1990,9,2015,2
